title,date,timestamp,source
What Kills 5 Million People A Year? It's Not Just Disease,September-5-2018,1536120000,npr
British Government Names 2 Russian Men Charged In Nerve Agent Attack,September-5-2018,1536120000,npr
"In New Delhi Talks, Mattis And Pompeo Seek To Bring U.S. And India Closer",September-5-2018,1536120000,npr
Japanese Government Acknowledges First Fukushima Radiation Death ,September-5-2018,1536120000,npr
Toyota Recalls Some Hybrids Citing Concerns About Vehicle Fires,September-5-2018,1536120000,npr
"At Least 7 Dead As Strong Quake Strikes Japan's Hokkaido, Triggering Landslides",September-5-2018,1536120000,npr
Scientist In Botswana Finds 87 Dead Elephants That Were Killed By Poachers,September-5-2018,1536120000,npr
U.S. Officials Condemn Reuters Journalists' Convictions In Myanmar,September-5-2018,1536120000,npr
Who Caused The Mysterious Leak At The International Space Station?,September-5-2018,1536120000,npr
Russia's Multinational Military Exercise Last Week Was A Dry Run For Bigger War Games,September-5-2018,1536120000,npr
U.K. Charges 2 Russians In Poison Attack On Former Spy,September-5-2018,1536120000,npr
Police In Minneapolis Say Chinese Billionaire's Arrest Was For Alleged Rape,September-5-2018,1536120000,npr
Labour Party To Adopt International Definition Of Anti-Semitism,September-5-2018,1536120000,npr
Korean Leaders To Meet This Month About A 'Nuclear-Free Korean Peninsula',September-6-2018,1536206400,npr
"Hurricane Florence's Path Shifts Westward, Putting Bermuda On Notice",September-6-2018,1536206400,npr
"Leaders Of Russia, Turkey, Iran Meet For Syria Peace Talks",September-6-2018,1536206400,npr
Starbucks Comes To Italy,September-6-2018,1536206400,npr
Indian Supreme Court Overturns Ban On Gay Sex,September-6-2018,1536206400,npr
Blackwater Guard's 2nd Murder Trial Ends Without A Verdict,September-6-2018,1536206400,npr
India's Supreme Court Strikes Down Law That Criminalized Gay Sex,September-6-2018,1536206400,npr
A Staggering Number Of Young Teens Face Bullies And Violence In School,September-6-2018,1536206400,npr
Ugandan Opposition Figure To Trump: Stop Providing Weapons To Government,September-6-2018,1536206400,npr
South Sudan Soldiers Convicted Of Raping Aid Workers And Killing A Journalist,September-6-2018,1536206400,npr
Democrats Demand Investigation Of Giuliani's Foreign Work. He Says Bring It On.,September-6-2018,1536206400,npr
"News Brief: Day 2 Of Kavanaugh Hearings, 'NYT' Anonymous Op-Ed, Gay Sex In India",September-6-2018,1536206400,npr
Front-Runner In Brazil's Presidential Race Hospitalized After Being Stabbed,September-7-2018,1536292800,npr
Angered Protesters In Basra Torch Iranian Consulate,September-7-2018,1536292800,npr
"This Company Likes Some Of Trump's Tariffs On China, But Not Others",September-7-2018,1536292800,npr
Officials Find A Mass Grave In Mexico,September-7-2018,1536292800,npr
Singing In The Shower To Help Save Cape Town's Water ,September-7-2018,1536292800,npr
Michelle Knox: Can Talking About Death Take Fear And Stress Out Of The Inevitable?,September-7-2018,1536292800,npr
A 55-Square-Mile Wind Farm Is Now Operating Off England's Shore,September-7-2018,1536292800,npr
Many In Syria Worried That Government Is Preparing To Launch Assault On Idlib Region,September-7-2018,1536292800,npr
Pentagon Chief Mattis Makes Unannounced Trip To Afghanistan,September-7-2018,1536292800,npr
Presidential Front-Runner In Brazil Is Stabbed During Rally,September-7-2018,1536292800,npr
Sweden Says So Long To Country's Shared Twitter Account,September-7-2018,1536292800,npr
"Ahead Of Elections, A Swedish City Reflects The Country's Ambivalence On Immigration",September-7-2018,1536292800,npr
"Trump Administration Is In No Hurry To Leave Syria, U.S. Envoy Says",September-7-2018,1536292800,npr
"British Airways Says Customers' Financial Data Was Hacked In 380,000 Transactions",September-7-2018,1536292800,npr
City's Immigrant Issues Change The Tone Of Sweden's Elections ,September-7-2018,1536292800,npr
What's Next In The Syrian War: Idlib,September-8-2018,1536379200,npr
"Anti-Government Protests Turn Violent In Basra, Iraq",September-8-2018,1536379200,npr
Foreign Actors On Mexico's Theater Stage Stir Resentment Behind The Scenes,September-8-2018,1536379200,npr
"Brazilian Candidate, Recovering From Stabbing, May Be Gaining An Advantage",September-8-2018,1536379200,npr
Anti-Immigrant Party Disrupts Sweden's Usual Politics,September-8-2018,1536379200,npr
Where Are The Most Viruses In An Airport? Hint: It's Probably Not The Toilet,September-8-2018,1536379200,npr
Ghosts Of World War II Under The Islands Of Papua New Guinea,September-9-2018,1536465600,npr
Syrian Rebels' Last Stronghold: Why Idlib Matters,September-9-2018,1536465600,npr
Guatemalan Volcano Survivors Still Search For The Remains Of Their Loved Ones,September-9-2018,1536465600,npr
'NYT': Trump Administration Met With Venezuelan Coup Plotters,September-9-2018,1536465600,npr
"In A Break From Recent Precedent, North Korean Anniversary Parade Features No ICBMs",September-9-2018,1536465600,npr
Foreign Perspective On The White House Turmoil,September-9-2018,1536465600,npr
Trump Administration Closing Diplomatic Mission That Represents Palestinians In D.C.,September-10-2018,1536552000,npr
"Ford Says Despite Trump's Tweet, Focus Active Won't Be Produced In U.S.",September-10-2018,1536552000,npr
Hundreds Of Roman Gold Coins Found In Theater Basement ,September-10-2018,1536552000,npr
"In Germany, Construction Has Begun On Controversial New Russian Gas Pipeline",September-10-2018,1536552000,npr
Jack Ma Will Turn Alibaba Over To Successor Zhang In 2019,September-10-2018,1536552000,npr
"In North Korea, Parade Features No Intercontinental Ballistic Missiles",September-10-2018,1536552000,npr
Far-Right Party Makes Gains In Sunday's Election In Sweden,September-10-2018,1536552000,npr
"For Karachi's Water Mafia, Stolen H2O Is A 'Lucrative Business' ",September-10-2018,1536552000,npr
7 People Injured In Paris Knife Attack,September-10-2018,1536552000,npr
The View From North Korea As The Country Celebrates 70 Years,September-10-2018,1536552000,npr
Bolton: International Criminal Court Will Face Repercussions If Americans Prosecuted,September-10-2018,1536552000,npr
PHOTOS: North Korea Celebrates 70 Years With Military Parade And Mass Games,September-10-2018,1536552000,npr
Syrian Civilians Are In The Path Of The Battle Against Last Rebel-Held Area,September-11-2018,1536638400,npr
Paris Tries To Control Rampant Public Urination With Sidewalk Urinals,September-11-2018,1536638400,npr
Eureka! Mother Lode Of Gold Found In Australian Mine,September-11-2018,1536638400,npr
"U.S. Will Retaliate If ICC Tries To Prosecute Americans, Bolton Says",September-11-2018,1536638400,npr
High And Dry: Swiss Army Airlifts Water To Cows In Drought-Stricken Mountains,September-11-2018,1536638400,npr
New Regulations In Brazil Are Trying To Address Gender Gap For Upcoming Elections,September-11-2018,1536638400,npr
"For Many In Venezuela, Social Media Is A Matter Of Life And Death",September-11-2018,1536638400,npr
Morning News Brief,September-11-2018,1536638400,npr
Researchers Discover Ancient 'Hashtag',September-12-2018,1536724800,npr
"Under Threat At Home, Refugee Scholars Find Academic Havens At U.S. Universities",September-12-2018,1536724800,npr
Former Ambassador On The Value Of The International Criminal Court,September-12-2018,1536724800,npr
'Floating Schools' Make Sure Kids Get To Class When The Water Rises,September-12-2018,1536724800,npr
Wife Speaks Out On American Husband Held In Iran,September-12-2018,1536724800,npr
French Singer Charles Aznavour Dies At 94,October-1-2018,1538366400,npr
"India's Biometric ID System Has Led To Starvation For Some Poor, Advocates Say",October-1-2018,1538366400,npr
Agony And Death Toll Continue To Mount In Indonesia After Earthquake And Tsunami,October-1-2018,1538366400,npr
How China's New Wealth And Power Are Changing The World,October-1-2018,1538366400,npr
Foreign Pawlicy: North Korea Gives 2 Hunting Pups To South,October-1-2018,1538366400,npr
Catalonia Erupts In Renewed Protests One Year After Independence Vote,October-1-2018,1538366400,npr
"Indonesian Tsunami: Death Toll Hits 1,200; Survivors Desperate For Aid",October-1-2018,1538366400,npr
Court Sends Jean-Claude Arnault To Prison For Rape; Key Figure In Nobel Scandal,October-1-2018,1538366400,npr
Trump Celebrates New Trade Deal With Canada And Mexico,October-1-2018,1538366400,npr
Typhoon Trami Pummels Japan,October-1-2018,1538366400,npr
PHOTOS: Inside A North Korea That Is Changing — But At Its Own Pace,October-1-2018,1538366400,npr
Scientists Who Sparked Revolution In Cancer Treatment Share Nobel Prize In Medicine,October-1-2018,1538366400,npr
"News Brief: Brett Kavanaugh, Indonesia Tsunami, Trade Deal",October-1-2018,1538366400,npr
Top U.N. Court Dashes Landlocked Bolivia's Hopes Of Ocean Access ,October-1-2018,1538366400,npr
Israel Defends Interrogations Of Left-Wing Activists At Airport,October-1-2018,1538366400,npr
Indonesia's Sulawesi Reels From Earthquake And Tsunami ,October-2-2018,1538452800,npr
Trump Touts New Trade Deal With Mexico And Canada,October-2-2018,1538452800,npr
China Unbound: What An Emboldened China Means For The World,October-2-2018,1538452800,npr
How To Help After Indonesia's Earthquake And Tsunami,October-2-2018,1538452800,npr
What's Changed Since Mexico's Bloody Crackdown On 1968 Student Protests?,October-2-2018,1538452800,npr
"Number Of Dead From Indonesia Quake And Tsunami Rises To 1,400",October-2-2018,1538452800,npr
NAFTA Replacement Is A 'Major Achievement' Navarro Says,October-2-2018,1538452800,npr
"Quake, Tsunami Devastate Indonesian Island Of Sulawesi",October-2-2018,1538452800,npr
"News Brief: Brett Kavanaugh, Indonesia Tsunami, DOJ Sues California",October-2-2018,1538452800,npr
Fortunetelling Is A Sort Of Therapy For Stressed-Out Lebanese,October-2-2018,1538452800,npr
U.S. Blocks Appointments Of New Judges To World Trade Organization,October-2-2018,1538452800,npr
"Survivors Of Earthquake And Tsunami In Indonesia Are Desperate For Food, Water",October-2-2018,1538452800,npr
Australia And New Zealand Are Ground Zero For Chinese Influence,October-2-2018,1538452800,npr
U.S. Halts Visas For Diplomats' Same-Sex Partners If They're Not Married,October-2-2018,1538452800,npr
Debate Over How The U.K. Should Leave The EU Continues 2 Years After Vote,October-2-2018,1538452800,npr
"U.S. Ends 1955 Treaty With Iran, After U.N. Court Orders A Partial Lift Of Sanctions",October-3-2018,1538539200,npr
Britain's Theresa May Is Pressured To Come Up With A New Brexit Plan,October-3-2018,1538539200,npr
"Don't Want To Unlock Your Device For Customs? New Zealand May Fine You $3,300",October-3-2018,1538539200,npr
"As Brexit Deadline Approaches, Theresa May Vows To Make A 'Deal That Delivers'",October-3-2018,1538539200,npr
U.S. Stops Visas For Diplomats' Same-Sex Partners If They're Not Married,October-3-2018,1538539200,npr
Recovery Efforts Continue In Indonesia As Many Wait For Aid,October-3-2018,1538539200,npr
Cow Dung Soap Is Cleaning Up In India,October-3-2018,1538539200,npr
Probe Lands On Ryugu Asteroid In Latest Success For International Group,October-3-2018,1538539200,npr
Chinese Companies Get Tech-Savvy Gobbling Up Germany's Factories,October-3-2018,1538539200,npr
Transcript: NPR's Interview With China's Ambassador To The U.S.,October-3-2018,1538539200,npr
Concern Grows After Internationally Known Saudi Commentator Goes Missing,October-3-2018,1538539200,npr
How The Chinese Government Works To Censor Debate In Western Democracies,October-3-2018,1538539200,npr
Fugitive Who Used Helicopter To Escape Caught In France,October-3-2018,1538539200,npr
"China Wants To End Trade War But 'U.S. Position Keeps Changing,' Ambassador Says",October-3-2018,1538539200,npr
The Decades-Old Backstory Of America's Conflict With North Korea ,October-3-2018,1538539200,npr
'Bloomberg' Reporter Outlines How Chinese Microchips Infiltrated Nearly 30 U.S. Companies,October-4-2018,1538625600,npr
Chinese Leaders Leverage Media To Shape How The World Perceives China,October-4-2018,1538625600,npr
"No Longer Under ISIS Control, How Has Raqqa Changed?",October-4-2018,1538625600,npr
U.S. Charges 7 Russian Intelligence Officers With Hacking 40 Sports And Doping Groups,October-4-2018,1538625600,npr
Russia's Military Intelligence Agency Under Pressure,October-4-2018,1538625600,npr
Vice President Pence Accuses China Of Trying To Interfere In U.S. Elections,October-4-2018,1538625600,npr
"Saudi Critic Vanishes After Visiting Consulate, Prompting Fear And Confusion",October-4-2018,1538625600,npr
8-Year-Old Girl Discovers Iron Age Sword In Swedish Lake,October-4-2018,1538625600,npr
BBC Looks Back On Epidemic With Documentary: 'Zika Love Stories',October-4-2018,1538625600,npr
'All You Can Ever Know' Offers A Personal Account Of Transracial Adoption,October-4-2018,1538625600,npr
"Osaka, Japan, Ends Ties With San Francisco In Protest Of 'Comfort Women' Statue",October-4-2018,1538625600,npr
'Tragedy Everywhere': Aid Groups Scramble Against Time After Indonesian Tsunami,October-4-2018,1538625600,npr
Former South Korean President Sentenced To 15 Years In Prison On Corruption Charges,October-5-2018,1538712000,npr
Winners Of 2018 Nobel Peace Prize Recognized For Their Fight Against Sexual Violence,October-5-2018,1538712000,npr
Women In Brazil Are Mobilizing Against The Presidential Election Front-Runner,October-5-2018,1538712000,npr
Lack Of Equipment Has Slowed Recovery Efforts From Earthquake In Indonesia,October-5-2018,1538712000,npr
Peru's Supreme Court Overturns Pardon Of Former President Alberto Fujimori,October-5-2018,1538712000,npr
"News Brief: Brett Kavanaugh, Brazil Election, Nobel Peace Prize",October-5-2018,1538712000,npr
Why The Nobel Peace Prize Made This Year's Winner Cry For Her Mother,October-5-2018,1538712000,npr
Norwegian Nobel Committee Announces 2018 Peace Prize Winner,October-5-2018,1538712000,npr
Melania Trump Stops In Kenya On 4-Nation Solo Trip,October-5-2018,1538712000,npr
Germany's Right-Wing AfD Is Accused Of Exploiting Jewish Members,October-5-2018,1538712000,npr
German Minister Apologizes For Mistakenly Imprisoning Syrian Who Died After Jail Fire,October-5-2018,1538712000,npr
"Interpol's President Is Reported Missing In China, Prompting Inquiry",October-5-2018,1538712000,npr
Nobel Peace Prize Goes To Denis Mukwege And Nadia Murad For Fighting Sexual Violence,October-5-2018,1538712000,npr
How Worried Should We Be About Ebola In Congo?,October-5-2018,1538712000,npr
Opinion: China's Long Game On Human Rights,October-5-2018,1538712000,npr
Saudi Journalist Reportedly Murdered,October-6-2018,1538798400,npr
Romanian Referendum Seeks To Broaden Same-Sex Marriage Restrictions In Eastern Europe,October-6-2018,1538798400,npr
Pence Delivers Inflammatory Speech Against Chinese Government,October-6-2018,1538798400,npr
Secretary Of State Mike Pompeo's Asia Trip Is Underway,October-6-2018,1538798400,npr
"When Asked About Pith Helmet, FLOTUS Responds: 'Focus On What I Do, Not What I Wear'",October-6-2018,1538798400,npr
'Belonging' Explores The Notion Of Homeland And Inherited Guilt,October-6-2018,1538798400,npr
Opinion: Donald Trump 'Fell In Love' With Kim Jong Un,October-6-2018,1538798400,npr
China Reshapes The Vital Mekong River To Power Its Expansion,October-6-2018,1538798400,npr
U.S. Backs Kurds And Arabs In Push To Oust ISIS Remnants From Syria,October-6-2018,1538798400,npr
"Indonesians Attend Mass After Earthquake Kills More Than 1,700",October-7-2018,1538884800,npr
A New Law For Scotland: Nobody Puts Shetland In A Box,October-7-2018,1538884800,npr
Reports: Turkey Says Journalist Jamal Khashoggi Killed In Saudi Consulate,October-7-2018,1538884800,npr
Brazilians Go To The Polls As Far-Right Candidate Gains Ground,October-7-2018,1538884800,npr
Brazil's Far-Right Presidential Candidate Leads But Doesn't Avoid A Runoff,October-7-2018,1538884800,npr
China And Brazil Woo Each Other With Soccer Power,October-7-2018,1538884800,npr
Mystery Deepens Around Missing Saudi Journalist Jamal Khashoggi,October-7-2018,1538884800,npr
Banksy Art Shreds Itself,October-7-2018,1538884800,npr
Pompeo: 'We Continue To Make Progress' With North Korea,October-7-2018,1538884800,npr
Survivors Recall Deadly Earthquake And Tsunami In Indonesia,October-7-2018,1538884800,npr
Stunning Photos Depict Migrants 'As They'd Rather Be Seen' ,October-7-2018,1538884800,npr
China Makes A Big Play In Silicon Valley,October-7-2018,1538884800,npr
"Ancient Maya: Astronomers, Farmers ... And Salt Entrepreneurs?",October-8-2018,1538971200,npr
Romanian Referendum To Ban Same-Sex Marriage Fails,October-8-2018,1538971200,npr
New Global Report Warns Of Climate Change Consequences,October-8-2018,1538971200,npr
Saudi Journalist Disappears While Visiting Saudi Consulate In Turkey,October-8-2018,1538971200,npr
Pompeo Describes Talks With North Korea's Leader As 'Productive',October-8-2018,1538971200,npr
"Supplies For Those Recovering From Earthquake In Indonesia Are Coming, But Slowly",October-8-2018,1538971200,npr
Pakistani Journalist Faced Court Hearing On Treason Charges,October-8-2018,1538971200,npr
Why Secretary Of State Pompeo's Latest Trip To Asia Was Remarkable In 2 Ways,October-8-2018,1538971200,npr
A New Chinese-Funded Railway In Kenya Sparks Debt-Trap Fears,October-8-2018,1538971200,npr
The View From Istanbul On Missing Saudi Journalist Jamal Khashoggi,October-8-2018,1538971200,npr
"News Brief: Supreme Court, Pompeo Trip, Missing Saudi Journalist",October-8-2018,1538971200,npr
"Climate Report Warns Of Extreme Weather, Displacement Of Millions Without Action",October-8-2018,1538971200,npr
'False Calm' Acts As A Record Of Real Life In Patagonia,October-8-2018,1538971200,npr
Vatican's Meeting Of Bishops Is Overshadowed By Abuse Allegations ,October-8-2018,1538971200,npr
Interpol President Resigns; Detained In China Over Bribery Charges,October-8-2018,1538971200,npr
European Leaders Demand Investigation Of Slain Bulgarian Journalist ,October-9-2018,1539057600,npr
Nikki Haley Resigns As U.N. Ambassador,October-9-2018,1539057600,npr
U.S. Student Detained In Israel,October-9-2018,1539057600,npr
The Disappearance Of Saudi Journalist And Dissident Jamal Khashoggi,October-9-2018,1539057600,npr
"In Pakistan, Learning Chinese Is Cool — And Seen As A Path To Prosperity",October-9-2018,1539057600,npr
"Detained In China, Interpol President Resigns Over Bribery Charges",October-9-2018,1539057600,npr
Bulgarian Journalist Who Was Probing Corruption Is Found Murdered,October-9-2018,1539057600,npr
Chinese Firms Now Hold Stakes In Over A Dozen European Ports,October-9-2018,1539057600,npr
New Embassy In Jerusalem Attracts Devout Christians From The U.S.,October-9-2018,1539057600,npr
Morning News Brief,October-9-2018,1539057600,npr
"For Some Americans, Jerusalem's Newest Pilgrimage Site Is The U.S. Embassy",October-10-2018,1539144000,npr
'Sports Illustrated' Details How Some Cuban Players Make It To The U.S.,October-10-2018,1539144000,npr
The Latest On The Disappearance Of Saudi Journalist Jamal Khashoggi,October-10-2018,1539144000,npr
"News Brief: Hurricane Michael, Nikki Haley, Jamal Khashoggi",October-10-2018,1539144000,npr
Post Indonesia Quake: Conditionally Freed Inmates Return To Prison ,October-10-2018,1539144000,npr
"'Florida,' 'Heartland' Among National Book Awards Finalists",October-10-2018,1539144000,npr
The Latest On The Disappearance And Suspected Killing Of Journalist Jamal Khashoggi,October-10-2018,1539144000,npr
Suspect In Rape And Killing Of Bulgarian Journalist Arrested In Germany ,October-10-2018,1539144000,npr
Concerns Grow Over China's Influence On European Ports,October-10-2018,1539144000,npr
Opinion: How China Challenges America's World Leadership,October-10-2018,1539144000,npr
Trump Administration Presses Saudis For Information On Missing Journalist,October-10-2018,1539144000,npr
Is The Trump Administration Being Too Soft On Saudi Arabia's Crackdown On Dissenters?,October-10-2018,1539144000,npr
Mexico's Morgues Are Overflowing As Its Murder Rate Rises ,October-10-2018,1539144000,npr
German Police Arrest Suspect In Rape And Killing Of Bulgarian TV Journalist,October-10-2018,1539144000,npr
Why Inmates Set Free After The Indonesia Quake Are Returning To Their Prison ,October-10-2018,1539144000,npr
EU And Britain May Be Making Headway In Brexit Negotiations,October-11-2018,1539230400,npr
3 Myanmar Journalists Are Arrested After Government Officials Complain,October-11-2018,1539230400,npr
Portugal Explores The Dark Side Of Its Colonial Past,October-11-2018,1539230400,npr
Speculation Centers On Saudi Involvement In Journalist's Disappearance,October-11-2018,1539230400,npr
Khashoggi's Disappearance Could Undermine U.S.-Saudi Relations,October-11-2018,1539230400,npr
EU Member States Probe 2 High-Profile Murders Of Journalists,October-11-2018,1539230400,npr
"Rocket Headed For International Space Station Fails, Makes Emergency Landing",October-11-2018,1539230400,npr
"Booster On Soyuz Rocket Malfunctions, Trip To Space Delayed",October-11-2018,1539230400,npr
U.S. Stocks Down Sharply Again After Wednesday's Rout,October-11-2018,1539230400,npr
Opinion: China's Role As The World's Development Bank Cannot Be Ignored,October-11-2018,1539230400,npr
"Search and Rescue Efforts In Indonesia To Wind Down, With Thousands Still Missing",October-11-2018,1539230400,npr
Why Saudi Arabia's Government Felt Threatened By Journalist Jamal Khashoggi,October-11-2018,1539230400,npr
Disappearance Of Journalist Jamal Khashoggi Is Straining U.S.-Saudi Arabia Relations,October-11-2018,1539230400,npr
Saudi Arabia's Crown Prince Faces Increasing Scrutiny As Crises Mount,October-11-2018,1539230400,npr
U.S. And Russian Astronauts Safe Following Rocket Malfunction After Launch,October-11-2018,1539230400,npr
Turkish Court Orders Release Of Pastor Andrew Brunson,October-12-2018,1539316800,npr
Turkey Releases U.S. Pastor After 2 Years In Prison,October-12-2018,1539316800,npr
U.S. Pastor Released From Turkey After Spending 2 Years In Prison,October-12-2018,1539316800,npr
Why MSF Had To Stop Offering Mental Health Care To Refugees In Nauru,October-12-2018,1539316800,npr
"Rate Of C-Sections Is Rising At An 'Alarming' Rate, Report Says",October-12-2018,1539316800,npr
Vivek Maru: How Can We Make Legal Support Accessible To All?,October-12-2018,1539316800,npr
Saudi Economic Summit Suffers Exodus Of Guests After Journalist's Disappearance,October-12-2018,1539316800,npr
Meet The Internet Researchers Unmasking Russian Assassins,October-12-2018,1539316800,npr
Disappearance Of Saudi Critic Could Scare Off The Country's Potential Investors,October-12-2018,1539316800,npr
Same-Sex Penguin Couple Fosters An Egg In Sydney,October-12-2018,1539316800,npr
Does A Lack Of Secrecy Mean Russian Spies Want Their Actions To Be Known?,October-12-2018,1539316800,npr
'You Look Perfect:' Princess Eugenie Of York Marries In Another Royal Wedding ,October-12-2018,1539316800,npr
Canada's Wild Salmon Caravan Connects Future Of Fish And Indigenous People,October-12-2018,1539316800,npr
A 'Voice For The Voiceless': Sainthood For El Salvador's Archbishop Óscar Romero ,October-12-2018,1539316800,npr
"Following Crash, All F-35s Temporarily Grounded For Inspections",October-12-2018,1539316800,npr
'It Is Time To End This Conflict': U.S. Calls For Cease-Fire In Yemen,October-31-2018,1540958400,npr
Pot Is Now Legal In Canada. But Admitting To Using It Can Get You Banned From U.S.,October-31-2018,1540958400,npr
Chinese Yuan Continues To Tumble In Value Against U.S. Dollar,October-31-2018,1540958400,npr
Trump's Criticisms Of NATO Not Apparent As It Holds Largest War Games Since Cold War,October-31-2018,1540958400,npr
Mexico City Goes Days Without Water During Maintenance Shutdown,October-31-2018,1540958400,npr
"Louis Cha, Who Wrote Beloved Chinese Martial Arts Novels As Jin Yong, Dies",October-31-2018,1540958400,npr
What It's Like To Be On The Blacklist In China's New Social Credit System,October-31-2018,1540958400,npr
France's Jewish Community Deeply Shaken Over Pittsburgh Synagogue Shooting,November-1-2018,1541044800,npr
Divers In Indonesia Find Crashed Airliner's 'Black Box',November-1-2018,1541044800,npr
Raqqa: View From The Ground,November-1-2018,1541044800,npr
Ethiopia Swears In First Woman Supreme Court Chief ,November-1-2018,1541044800,npr
Environmental Policies Of Brazil's New President Jair Bolsonaro Alarming Scientists,November-1-2018,1541044800,npr
Immigrating To The U.S.? Get Ready For A New Gut Microbiome (And Maybe More Pounds),November-1-2018,1541044800,npr
News Brief: Current Political Divide And A Call For Cease-Fire In Yemen,November-1-2018,1541044800,npr
U.S. Calls For Yemen Cease-Fire,November-1-2018,1541044800,npr
Protesters Delay Release Of Pakistani Woman Acquitted For Blasphemy,November-2-2018,1541131200,npr
U.S. Is About To Reinstate Iran Sanctions. Here's What That Means,November-2-2018,1541131200,npr
Trump Administration Plans To Re-Impose Sanctions On Sales Of Iranian Oil,November-2-2018,1541131200,npr
Nigerian Army Cites Trump In Its Defense Of Killing Protesters,November-2-2018,1541131200,npr
Yasmin Green: How Did The Internet Become A Platform For Hate Groups?,November-2-2018,1541131200,npr
Chinese Bus Plunged Into River After Passenger Assaulted Driver,November-2-2018,1541131200,npr
How A Dog Could Stop The Global Spread Of Malaria,November-2-2018,1541131200,npr
Friends Of Journalist Jamal Khashoggi Make Fresh Calls For Justice In His Killing,November-2-2018,1541131200,npr
"Tanzanian Leader Launches Anti-Gay Crackdown, Expects to Round Up Hundreds ",November-2-2018,1541131200,npr
"Palau, In Western Pacific, Is First Nation To Ban 'Reef-Toxic' Sunscreens ",November-2-2018,1541131200,npr
Jamal Khashoggi's Fiancee Calls For Saudis To Return His Body At Memorial In D.C.,November-2-2018,1541131200,npr
"As Spain's Immigration Rises, More Women Arrive With Experiences Of Sex Abuse",November-2-2018,1541131200,npr
France Moves To Ban Smartphones In Schools,November-3-2018,1541217600,npr
"Reimposing Sanctions Will Hasten End Of Iran Nuclear Deal, Some Experts Warn",November-3-2018,1541217600,npr
Opinion: Lessons From Bosnia ,November-3-2018,1541217600,npr
Utah Mayor Identified As Service Member Killed In Afghanistan,November-3-2018,1541217600,npr
How A Lost Boy From Sudan Found His True Calling In The U.S.,November-3-2018,1541217600,npr
U.S. Reimposes Sanctions Expected To Cripple Iranian Economy,November-4-2018,1541304000,npr
"A Utah Town Remembers Its Mayor, Killed In Action In Afghanistan",November-4-2018,1541304000,npr
"Despite Calls For Cease-Fire, Saudi Arabia Continues Attacks On Yemen",November-4-2018,1541304000,npr
Record-Setting Sale Of An Ancient Assyrian Stone Relief Sparks Looting Fears In Iraq,November-4-2018,1541304000,npr
Israeli Leaders Come To President Trump's Defense On Questions Of Anti-Semitism,November-4-2018,1541304000,npr
The World Is More Interested Than Usual In The U.S. Midterm Elections. Here's Why,November-5-2018,1541394000,npr
UNICEF Official Calls Yemen A Living Hell For Children,November-5-2018,1541394000,npr
Luxury Apartment Owners Head To Court Against Peeping From Tate Modern's Balcony,November-5-2018,1541394000,npr
U.S. Unilaterally Reinstates Sanctions On Iran In Attempt To Change Its Behavior,November-5-2018,1541394000,npr
U.S. Imposes 'Toughest Ever' Sanctions Against Iran,November-5-2018,1541394000,npr
"Indicator Malfunctioned On Lion Air Jet's Final 4 Flights, 'Black Box' Data Show",November-5-2018,1541394000,npr
Expo Promotes China's Desire To Attract Foreign Imports,November-5-2018,1541394000,npr
Jury Selection Begins In Trial Of Notorious Mexican Drug Lord 'El Chapo',November-5-2018,1541394000,npr
"U.S. Renews Sanctions On Iran But Exempts 8 Oil Importers, Including China And Japan",November-5-2018,1541394000,npr
Notorious Drug Lord 'El Chapo' Heads To Trial In New York,November-5-2018,1541394000,npr
"News Brief: Midterms, Census Question, Sanctions On Iran",November-5-2018,1541394000,npr
Nearly 80 Children Abducted From A School In Cameroon,November-5-2018,1541394000,npr
Russian Fighter Made 'High Speed Pass' In Front Of U.S. Spy Plane,November-6-2018,1541480400,npr
"In Colombia, Artist Renders Tons Of Rebel Guns Into Floor Tiles",November-6-2018,1541480400,npr
Italy Offers To Help Relocate Pakistani Christian Woman Acquitted Of Blasphemy,November-6-2018,1541480400,npr
"6 Bodies Found After Apartment Buildings Collapse In Marseille, France",November-6-2018,1541480400,npr
94-Year-Old Ex-Nazi Guard Goes On Trial Over Mass Killings At Concentration Camps,November-6-2018,1541480400,npr
U.S. Sanctions On Iran Could Impact How Trump Responds To Killing Of Jamal Khashoggi,November-6-2018,1541480400,npr
"News Brief: It's Election Day, Cameroon Children Kidnapped",November-6-2018,1541480400,npr
Runaway Train Blazes Through Western Australia For More Than 50 Miles,November-6-2018,1541480400,npr
Secessionists Blamed For Kidnapping Of Students In Cameroon,November-6-2018,1541480400,npr
"Islamic State Dumped At Least 6,000 Bodies In Mass Graves In Iraq, U.N. Says",November-6-2018,1541480400,npr
"Students Kidnapped In Cameroon Are Freed, But Questions Remain",November-7-2018,1541566800,npr
Resurgence Of Cleric Scandal Invigorates Conservative U.S. Critics Of Pope Francis ,November-7-2018,1541566800,npr
Peru's Ex-Police Chief Arrested In Alleged Baby Trafficking Ring,November-7-2018,1541566800,npr
"Indonesian Caves Hold Oldest Figurative Painting Ever Found, Scientists Say",November-7-2018,1541566800,npr
Greece Strikes Tentative Deal To Remove Orthodox Clergy From State Payroll,November-7-2018,1541566800,npr
Mexico City's 9 Million Residents Still Without Running Water After A Week,November-7-2018,1541566800,npr
Tokyo Medical School Busted For Rigging Women's Tests Admits Rejected Applicants,November-7-2018,1541566800,npr
